"attacking_team","is_home","defending_team","shot_dist","dist_to_goal","shot_angle","body_part","shot_technique","shot_type","teammates_in_frame","opponents_in_frame","closest_opponent_dist","goalkeeper_dist","opponents_in_penalty_area","opponents_in_goal_area","opponents_in_shot_path","is_penalty","is_goal"
"Empoli",1,"AS Roma",27.3309348541172,28.905708778717,14.9220177931255,"Right Foot","Normal","Open Play",4,9,1.7088007490635,26.9432737431812,2,1,2,0,0
"Empoli",1,"AS Roma",28.6251637549901,30.8131465449408,14.7869102524072,"Left Foot","Normal","Open Play",7,11,6.90072459963444,28.4344861040252,1,1,5,0,0
"AS Roma",0,"Empoli",28.5043856274784,24.6221445044903,16.9593746237082,"Left Foot","Normal","Open Play",4,8,2.62488094968134,22.4289990860047,2,1,2,0,0
"AS Roma",0,"Empoli",23.2723011324622,11.9268604418766,35.363435485477,"Left Foot","Volley","Open Play",4,7,1.11803398874989,9.21791733527699,6,1,1,0,0
"AS Roma",0,"Empoli",33.3066059513725,27.6631523872461,14.2582423811449,"Left Foot","Normal","Open Play",4,10,5.60357029044876,25.8853240273325,8,1,2,0,0
"Empoli",1,"Atalanta",4.68401537145215,43.4885042281291,9.92124270595407,"Right Foot","Normal","Open Play",6,11,5.31507290636733,41.0487515035476,1,1,2,0,0
"Atalanta",0,"Empoli",31.0459337111964,28.329666429381,15.9498213329159,"Left Foot","Normal","Open Play",3,8,2.81780056072107,26.2606169005985,1,1,1,0,0
"Empoli",1,"Atalanta",41.8144711792461,39.128122878564,11.1716093762669,"Right Foot","Half Volley","Open Play",6,10,4.34165866921849,37.135697112078,1,1,1,0,0
"Atalanta",0,"Empoli",33.0552567680241,32.1628667876481,13.7280692145743,"Right Foot","Normal","Open Play",4,7,1.10453610171873,27.224988521577,1,1,2,0,0
"Atalanta",0,"Empoli",30.6543634740635,34.2864404685001,11.6936826274711,"Right Foot","Normal","Open Play",4,7,5.60802995712398,31.4858698466471,1,1,2,0,0
"Atalanta",0,"Empoli",1.78044938147648,29.6892236341741,12.1546496889038,"Right Foot","Normal","Open Play",3,7,2.26274169979695,26.1747970383726,4,1,1,0,0
"Empoli",1,"Atalanta",6.36003144646313,8.69770084562581,39.286791452838,"Head","Normal","Open Play",3,8,0.943398113205664,5.40832691319598,6,2,2,0,0
"Atalanta",0,"Empoli",9.20489000477463,15.1238222681966,18.3112349595859,"Right Foot","Overhead Kick","Open Play",2,6,2.82842712474619,12.3174672721303,6,1,1,0,0
"Atalanta",0,"Empoli",14.8929513529052,14.396180048888,29.9959017259805,"Head","Normal","Open Play",4,9,0.670820393249931,11.2361025271221,4,1,1,0,0
"Atalanta",0,"Empoli",3.82883794381533,17.9401783714655,20.6391449704499,"Right Foot","Normal","Open Play",4,8,2.66833281282527,15.5415571935376,6,1,2,0,0
"Atalanta",0,"Empoli",30.0695859632287,32.1908372056397,12.2543981760924,"Right Foot","Normal","Open Play",5,10,2.54558441227157,31.123624467597,5,1,2,0,0
"Atalanta",0,"Empoli",4.43846820423443,27.5136329843952,15.7941391553771,"Left Foot","Normal","Open Play",3,8,1.80277563773199,24.9899979991996,2,1,2,0,0
"Atalanta",0,"Empoli",8.49293824303462,8.41724420460758,50.4414470168873,"Head","Normal","Open Play",6,11,1.0770329614269,7.3824115301167,9,1,2,0,1
"Empoli",1,"Atalanta",4.34165866921848,28.9359637821172,15.255886094932,"Left Foot","Normal","Open Play",3,9,4.83735464897913,27.5394262830583,1,1,3,0,0
"Empoli",1,"Atalanta",33.0103014224348,30.1378499564916,14.9587504511744,"Right Foot","Normal","Open Play",5,10,3.95600808897049,27.8619812647988,1,1,1,0,0
"Empoli",1,"Atalanta",31.2116965255015,32.9358467327014,13.0231558277413,"Left Foot","Half Volley","Open Play",6,10,2.5,31.4407379048266,1,1,1,0,0
"Atalanta",0,"Empoli",17.2678892746045,21.8215489825997,13.0188024297848,"Left Foot","Normal","Open Play",2,6,1.9313207915828,17.8644899171513,3,1,1,0,0
"Empoli",1,"Atalanta",27.5016363149541,28.4782373050019,15.4681544013402,"Left Foot","Half Volley","Open Play",7,11,5.96154342431555,27.3338617835095,9,1,2,0,0
"Empoli",1,"Atalanta",7.0327803890069,29.8584996274093,13.2152762873578,"Right Foot","Normal","Open Play",3,8,3.10644491340182,26.2589032520401,2,1,2,0,0
"Atalanta",0,"Empoli",25.6737219740341,29.9147120995673,11.0729187978721,"Left Foot","Normal","Open Play",5,8,4.30116263352131,26.5096208950637,5,1,1,0,0
"Empoli",1,"Atalanta",9.46414285606468,13.4714512952391,26.2484110583672,"Left Foot","Normal","Open Play",4,7,1.7464249196573,9.38616002420585,7,1,1,0,0
"Empoli",1,"Atalanta",7.39256383131049,19.7729613361277,20.9017176760188,"Left Foot","Normal","Open Play",3,7,3.79473319220205,17.9568928269899,6,1,2,0,0
"Empoli",1,"Atalanta",50.3500744785944,45.2951432275029,9.21910561297572,"Right Foot","Normal","Open Play",7,10,2.28254244210266,43.4319007182509,1,1,1,0,0
"Bologna",0,"Empoli",13.6132288601933,19.0073669928267,23.5373878941618,"Left Foot","Normal","Open Play",3,7,1.83575597506858,13.8101412013056,3,1,1,0,0
"Bologna",0,"Empoli",1.33416640641263,22.1921157170739,19.1644556153933,"Right Foot","Normal","Open Play",3,8,1.39283882771841,20.4298800779642,6,1,2,0,0
"Bologna",0,"Empoli",36.6110639015039,32.7963412593539,13.0088329307811,"Right Foot","Normal","Open Play",6,9,3.34215499341367,29.6892236341741,4,1,1,0,0
"Bologna",0,"Empoli",12.9274900889539,17.4837067008115,15.7320047851073,"Right Foot","Normal","Open Play",3,6,1.48660687473186,13.7277092043793,6,1,1,0,0
"Empoli",1,"Bologna",6.39999999999999,15.1845316029175,29.378921059125,"Right Foot","Normal","Open Play",3,6,2.28035085019828,7.03491293478462,2,0,1,0,0
"Bologna",0,"Empoli",20.4266982158155,19.0850727009357,23.5803349646837,"Right Foot","Half Volley","Open Play",2,7,2.77848879788996,14.61129699924,3,1,1,0,0
"Bologna",0,"Empoli",29.4742260288544,29.3751595740347,15.4707109911057,"Right Foot","Normal","Open Play",5,9,2.19317121994613,24.6981780704569,2,1,2,0,0
"Bologna",0,"Empoli",23.6222352879655,28.3044166164929,15.6531272012801,"Left Foot","Normal","Open Play",3,8,4.97292670366255,24.2231294427454,1,1,2,0,0
"Bologna",0,"Empoli",18.0623918681884,21.4032707780844,18.3221237086273,"Right Foot","Normal","Open Play",4,8,3.42052627529741,17.7747011226631,5,1,1,0,0
"Empoli",1,"Bologna",3.71214223865412,10.4938076978759,41.4759714161258,"Right Foot","Normal","Open Play",3,7,4.00499687890016,9.46414285606468,6,2,3,0,0
"Bologna",0,"Empoli",8.96270048590268,28.5170124662455,14.0291408530909,"Left Foot","Normal","Open Play",6,9,2.02484567313166,26.5294176340153,4,1,1,0,0
"Empoli",1,"Bologna",1.6124515496597,21.3581366228424,17.7382480401863,"Right Foot","Normal","Open Play",3,10,1.93132079158279,17.7248413251008,5,1,1,0,0
"Bologna",0,"Empoli",18.7259178680245,23.1464900146869,19.1803761933819,"Left Foot","Normal","Open Play",5,9,1.60312195418813,19.0128903641713,4,1,1,0,0
"Bologna",0,"Empoli",7.33348484691964,28.5490805456148,15.446973785234,"Right Foot","Half Volley","Open Play",7,11,2.75862284482675,25.30316185776,8,1,3,0,0
"Bologna",0,"Empoli",12.209013064126,14.9281613067384,22.8584160064286,"Left Foot","Half Volley","Open Play",7,11,1.74642491965731,12.6822710899902,11,3,3,0,0
"Bologna",0,"Empoli",22.1226128655726,22.4770994570029,19.8694301702216,"Right Foot","Normal","Open Play",6,9,1.70293863659264,20.8136974130019,6,1,1,0,0
"Empoli",1,"Bologna",12.7812362469364,15.8795465930234,22.1219419718819,"Right Foot","Volley","Open Play",5,9,2.74590604354919,13.0357201565544,5,1,1,0,0
"Bologna",0,"Empoli",3.00665927567458,17.5524927004685,25.224546955001,"Left Foot","Normal","Open Play",5,8,1.13137084989847,14.9050327071094,6,1,2,0,0
"Bologna",0,"Empoli",8.68331733843697,22.517770760002,20.0486585549802,"Left Foot","Normal","Open Play",5,8,2.05182845286832,20.7781134851074,6,1,2,0,0
"Empoli",1,"Bologna",36.0661891527231,35.575553403988,2.52930674906595,"Right Foot","Normal","Free Kick",6,11,11.5732450073434,34.6717464226998,8,3,1,0,0
"Bologna",0,"Empoli",13.7898513407506,32.3303263206544,13.1678932716037,"Right Foot","Normal","Open Play",4,7,3.14006369362152,29.5880043260778,1,1,2,0,0
"Carpi",0,"Empoli",19.2761510680945,16.5656270632898,26.4922822749978,"Head","Normal","Open Play",2,7,0.943398113205658,13.0391717528377,3,1,1,0,0
"Carpi",0,"Empoli",1.92093727122985,14.7868184542856,21.7380103435102,"Right Foot","Normal","Open Play",0,4,2.54950975679639,2.54950975679639,4,0,1,0,0
"Carpi",0,"Empoli",13.9556440195356,13.5192455410796,31.1498253401367,"Head","Normal","Open Play",3,5,1.58113883008419,11.7720006795786,5,1,1,0,0
"Empoli",1,"Carpi",39.004615111548,39.2474202973902,11.5673132809822,"Right Foot","Normal","Open Play",5,10,6.94622199472491,37.9269033800546,1,1,2,0,0
"Carpi",0,"Empoli",15.5438090569847,17.7859495107796,21.1180037476605,"Left Foot","Normal","Open Play",1,5,1.93132079158279,15.2816883883948,5,1,1,0,0
"Empoli",1,"Carpi",15.9812390007784,20.153411621857,14.9255673123407,"Left Foot","Normal","Open Play",3,9,2.59615099714943,16.1276160668587,8,1,1,0,0
"Carpi",0,"Empoli",8.4154619599877,30.556505035753,13.5755202005819,"Right Foot","Normal","Open Play",3,8,2.33452350598575,28.4487258062642,1,1,2,0,0
"Carpi",0,"Empoli",31.7094623101686,28.6754250186462,15.6318080510309,"Right Foot","Half Volley","Open Play",7,11,1.96468827043886,26.2225094146232,4,1,3,0,0
"Empoli",1,"Carpi",32.6349505898201,31.1647236470982,14.5538537557787,"Right Foot","Volley","Open Play",7,11,4.83011387029333,30.0128305895995,7,1,3,0,0
"Empoli",1,"Carpi",34.2607647316869,33.8591198940551,13.4523253620184,"Left Foot","Normal","Open Play",6,11,3.32415402771893,32.6675680147758,1,1,1,0,0
"Empoli",1,"Carpi",10.9622078068243,7.76659513557904,49.1197173470192,"Head","Normal","Open Play",5,9,1.50332963783729,6.67308024828116,8,1,1,0,0
"Empoli",1,"Carpi",2.64007575648882,15.1238222681966,18.3112349595859,"Left Foot","Normal","Open Play",2,6,2.62488094968134,10.0124921972504,5,1,1,0,0
"Empoli",1,"Carpi",0.499999999999997,14.8408220796558,17.3979386169771,"Right Foot","Half Volley","Open Play",2,7,3.04138126514911,10.6606754007427,6,2,2,0,0
"Empoli",1,"Carpi",1.64924225024707,25.2768668944551,17.3990539893256,"Left Foot","Normal","Open Play",2,7,1.92353840616714,20.0591624949797,2,1,1,0,0
"Empoli",1,"Carpi",34.6092473191776,25.7526697645118,12.2735943435429,"Left Foot","Normal","Open Play",5,8,3.53553390593274,21.8524598157736,7,1,2,0,0
"Empoli",1,"Carpi",10.948059188733,10.7280007457121,40.2884178187731,"Right Foot","Volley","Open Play",3,8,6.14003257320351,6.14003257320351,4,1,1,0,1
"Carpi",0,"Empoli",20.5601556414342,25.2105136798122,14.0630041813841,"Right Foot","Normal","Open Play",1,7,3.20156211871642,21.7554590850205,4,1,2,0,0
"Empoli",1,"Carpi",15.042606157179,16.3670400500518,15.6155807748338,"Right Foot","Normal","Open Play",1,5,1.5,6.99714227381436,2,1,1,0,1
"Carpi",0,"Empoli",28.9373461119018,26.4682829061501,16.3476166777901,"Right Foot","Normal","Open Play",6,10,3.32866339541864,24.4444267676704,4,1,3,0,0
"Empoli",1,"Carpi",31.421171206688,28.8736904464947,15.0588634484854,"Right Foot","Normal","Open Play",3,7,1.08166538263919,25.0960156200143,1,1,1,0,0
"Empoli",1,"Carpi",14.0890028036054,14.0003571383019,16.1125695469649,"Left Foot","Normal","Open Play",2,5,1.58113883008419,4.70106370941726,5,1,1,0,1
"Carpi",0,"Empoli",38.2660423874746,31.7165571902122,10.7530176840531,"Right Foot","Normal","Open Play",4,7,6.11882341631134,28.8624323299337,3,1,1,0,0
"Carpi",0,"Empoli",0.860232526704265,19.654007224991,19.9493057588463,"Left Foot","Normal","Open Play",3,7,1.30384048104053,16.9955876626847,5,1,2,0,0
"Carpi",0,"Empoli",26.2488094968134,25.0199920063936,18.1527058866511,"Right Foot","Half Volley","Open Play",8,11,6.04648658313239,22.8315571085285,10,1,5,0,0
"Carpi",0,"Empoli",0.500000000000003,5.67274184147313,64.8101070459299,"Head","Normal","Open Play",5,8,0.360555127546404,1.4422205101856,8,5,2,0,0
"Carpi",0,"Empoli",5.60357029044876,3.25576411921994,101.911215431972,"Right Foot","Half Volley","Open Play",5,8,0.728010988928055,7.52861208988749,8,6,2,0,0
"Carpi",0,"Empoli",27.8210352071953,30.9958061679318,13.1087511307462,"Left Foot","Normal","Open Play",5,8,2.96141857899218,28.4964910120527,4,1,1,0,0
"Carpi",0,"Empoli",15.2190669884852,18.1463494951464,24.3218932277236,"Right Foot","Half Volley","Open Play",3,6,1.20415945787923,15.7708592029731,5,1,2,0,0
"Chievo",0,"Empoli",24.8620192261208,24.6981780704569,18.3307116192214,"Right Foot","Normal","Open Play",1,5,2.23606797749979,18.4878338374186,1,0,1,0,0
"Empoli",1,"Chievo",2.52388589282479,22.5417390633465,12.1997472698851,"Right Foot","Normal","Open Play",5,9,2.30217288664426,18.7877619742214,8,1,2,0,0
"Empoli",1,"Chievo",37.0151320408289,25.0503492989619,14.3813945910906,"Left Foot","Normal","Open Play",4,8,3.22800247831379,21.8002293565916,4,1,1,0,0
"Chievo",0,"Empoli",55.5612274882404,24.1207379654935,13.8977272022039,"Left Foot","Half Volley","Open Play",5,10,6.67607669218981,21.2162673437153,6,1,2,0,0
"Empoli",1,"Chievo",18.3831444535477,19.9484335224599,18.8506683758719,"Left Foot","Normal","Open Play",5,8,2.2561028345357,16.658031096141,8,2,4,0,1
"Chievo",0,"Empoli",15.8959114240109,18.3215719849581,20.3231368296629,"Left Foot","Normal","Open Play",3,5,3.31058907144938,6.48999229583517,3,0,1,0,0
"Empoli",1,"Chievo",14.1605084654471,18.915602025841,13.6807171321806,"Left Foot","Normal","Open Play",4,9,5.7,15.0206524492114,6,1,1,0,0
"Chievo",0,"Empoli",10.8503456166152,13.8708327075198,24.8245547691833,"Right Foot","Half Volley","Open Play",6,10,1.0770329614269,10.9808924956034,9,1,1,0,0
"Empoli",1,"Chievo",6.01082357085949,18.811166896288,17.7269484265462,"Left Foot","Normal","Open Play",4,7,6.01082357085949,14.1031911282518,5,1,2,0,0
"Empoli",1,"Chievo",18.0346887968714,23.9883304963059,18.7955108506801,"Left Foot","Volley","Open Play",7,11,5.77061521850141,18.729655629509,10,3,2,0,0
"Empoli",1,"Chievo",2.02484567313166,19.8600100704909,12.0527698808447,"Left Foot","Normal","Open Play",3,9,2.1095023109729,15.6579053516107,8,1,2,0,0
"Empoli",1,"Chievo",0.999999999999999,12.747548783982,27.4189900764786,"Right Foot","Normal","Open Play",5,11,0.999999999999999,9.28493403315285,9,1,2,0,0
"Empoli",1,"Chievo",14.0470637501223,17.7710438635439,9.98802777852472,"Left Foot","Normal","Open Play",3,6,1.01980390271855,13.729530217746,5,1,1,0,0
"Empoli",1,"Chievo",28.0531638144435,20.6526027415433,14.5300473812919,"Left Foot","Normal","Open Play",3,7,1.70293863659264,16.3526756220504,7,1,2,0,0
"Empoli",1,"Chievo",0.761577310586395,8.04984471899925,49.7279878188422,"Left Foot","Normal","Open Play",1,5,1.02956301409871,5.08035431835221,5,1,2,0,0
"Empoli",1,"Chievo",5.37121960079831,7.80064099930256,48.3347237134742,"Head","Normal","Open Play",5,10,1.0770329614269,6.22414652783818,9,3,1,0,0
"Chievo",0,"Empoli",6.09590026165127,10.3077640640442,19.5230120033486,"Head","Normal","Open Play",5,11,0.984885780179611,6.70671305484288,10,6,2,0,0
"Chievo",0,"Empoli",1.22065556157337,22.410934831015,16.0620481581602,"Right Foot","Normal","Open Play",3,8,1.42126704035518,19.3341666487077,5,1,2,0,0
"Chievo",0,"Empoli",5.40370243444252,7.32393336944022,41.7542492076467,"Head","Normal","Open Play",5,11,1.51327459504216,7.3348483283569,10,7,2,0,1
"Chievo",0,"Empoli",19.4200926877294,12.3328828746567,34.5174553553176,"Head","Normal","Open Play",5,9,1.5,8.80227243386616,5,1,1,0,0
"Chievo",0,"Empoli",24.8583989830399,24.2637589833068,18.3169211076174,"Left Foot","Normal","Open Play",2,8,2.70185121722126,20.6344372348751,2,1,1,0,1
"Chievo",0,"Empoli",9.46678403683109,8.23771813064758,51.3294105140048,"Head","Normal","Open Play",3,7,1.74928556845359,6.89999999999999,6,1,1,0,1
"Empoli",1,"Chievo",6.36317530797321,29.066303514551,13.1472423752695,"Left Foot","Normal","Open Play",4,7,2.13775583264319,26.5529659360306,1,1,2,0,0
"Empoli",1,"Chievo",20.8504196600452,20.8626460450251,21.5535766029232,"Right Foot","Half Volley","Open Play",5,9,2.73130005674953,18.4610400573749,6,1,2,0,0
"Chievo",0,"Empoli",5.38516480713451,28.2177249260106,15.4741051718615,"Right Foot","Normal","Open Play",4,8,5.38516480713451,25.9092647522078,5,1,2,0,0
"Chievo",0,"Empoli",21.6148097377701,15.8808060248842,24.7320541015183,"Right Foot","Normal","Open Play",5,11,1.40356688476181,13.2483961293434,10,1,1,0,0
"Empoli",1,"Chievo",14.1152399908751,18.8743211798464,6.70514690344048,"Left Foot","Normal","Open Play",6,11,1.33416640641263,14.7220922426128,7,2,1,0,0
"Empoli",1,"Chievo",26.388254963146,25.3789282673639,17.8613704179404,"Left Foot","Normal","Open Play",5,8,3.72021504754766,20.6177108331648,3,1,2,0,0
"Fiorentina",0,"Empoli",3.04795013082563,18.6400107296106,15.1270550372108,"Left Foot","Normal","Open Play",2,7,2.43310501211929,15.8685223004538,5,1,2,0,0
"Fiorentina",0,"Empoli",32.5153809757782,20.9747467207592,19.4369242236833,"Right Foot","Normal","Open Play",3,8,4.70106370941726,18.7882942280559,7,1,2,0,0
"Fiorentina",0,"Empoli",3.80131556174965,14.0943250991312,28.5070596347226,"Left Foot","Normal","Open Play",4,9,1.39283882771841,12.1202310209006,7,1,2,0,0
"Fiorentina",0,"Empoli",1.88679622641132,15.6773722287889,24.846571800931,"Left Foot","Normal","Open Play",3,7,2.16333076527839,12.4169239346949,6,1,2,0,0
"Fiorentina",0,"Empoli",30.3041251317374,32.3222833351853,14.1000463295722,"Left Foot","Normal","Free Kick",7,11,6.59469483751902,30.9413962193046,4,1,3,0,0
"Empoli",1,"Fiorentina",16.30030674558,16.7092788593643,26.4953483166795,"Right Foot","Normal","Open Play",2,6,1.91049731745428,13.2574507353412,4,1,1,0,1
"Fiorentina",0,"Empoli",7.37834669827869,6.26498204307084,64.8851651138554,"Head","Normal","Open Play",5,7,0.728010988928055,5.22398315464359,6,4,1,0,0
"Fiorentina",0,"Empoli",19.9248588451713,24.497550897998,17.9826673714017,"Left Foot","Normal","Open Play",3,6,1.91049731745427,19.9371512508683,3,1,2,0,0
"Fiorentina",0,"Empoli",11.6038786618958,15.7867032657233,17.3358378099571,"Right Foot","Volley","Open Play",3,7,2.84429253066558,12.8456218222397,5,1,1,0,0
"Fiorentina",0,"Empoli",28.0531638144435,25.7001945517928,17.0452388672278,"Left Foot","Normal","Open Play",3,5,4.53100430368368,21.9173447296884,2,1,2,0,0
"Empoli",1,"Fiorentina",13.5074053763112,11.4756263445618,38.0040179600829,"Right Foot","Normal","Open Play",3,7,4.08044115262064,8.95600357302295,7,1,1,0,0
"Fiorentina",0,"Empoli",31.6071194511616,31.6071194511616,14.3784496859738,"Left Foot","Normal","Open Play",4,8,2.23606797749979,25.2572761793508,1,0,1,0,0
"Fiorentina",0,"Empoli",2.56124969497314,30.0323159280133,11.9806707950598,"Left Foot","Normal","Open Play",6,9,4.2190046219458,26.3897707454991,4,1,1,0,0
"Fiorentina",0,"Empoli",10.8558739860041,14.8946299047677,29.7388859764301,"Right Foot","Normal","Open Play",4,8,2.55538646783613,12.3794184031399,7,1,1,0,0
"Fiorentina",0,"Empoli",0.921954445729293,21.7366050707096,20.3819815118315,"Left Foot","Normal","Open Play",4,8,1.56524758424986,18.1912066669586,4,1,1,0,0
"Fiorentina",0,"Empoli",1.06301458127346,19.9904977426776,15.2796331301197,"Left Foot","Normal","Open Play",4,8,1.62788205960997,16.4924225024706,7,1,2,0,0
"Fiorentina",0,"Empoli",4.85489443757534,9.43716058992322,24.1775087671461,"Left Foot","Volley","Open Play",4,8,1.78885438199983,7.74144689318475,8,4,2,0,0
"Fiorentina",0,"Empoli",2.2,19.432961688842,23.0124739008799,"Left Foot","Normal","Open Play",7,11,2.40208242989287,15.6697160152952,5,1,2,0,0
"Empoli",1,"Fiorentina",29.0244724327592,26.9046464388589,16.9100542474403,"Left Foot","Normal","Open Play",4,7,4.87954915950234,24.5660334608581,2,1,1,0,0
"Fiorentina",0,"Empoli",2.9274562336609,19.5112787894592,22.0885009893523,"Right Foot","Normal","Open Play",5,9,3.53553390593274,16.8884575968322,7,1,2,0,0
"Fiorentina",0,"Empoli",33.8351887832771,32.9054706697838,13.8595613417234,"Right Foot","Normal","Open Play",6,10,5.4744862772684,29.3027302482209,4,1,2,0,0
"Fiorentina",0,"Empoli",17.9980554505202,22.0782698597512,18.0457842015234,"Right Foot","Normal","Open Play",6,10,1.7464249196573,18.5321342537766,6,1,1,0,0
"Empoli",1,"Fiorentina",13.823168956502,18.5647515469505,20.1816246605118,"Left Foot","Normal","Open Play",4,9,2.40208242989285,14.2056326856638,7,1,1,0,0
"Fiorentina",0,"Empoli",15.1241528688386,18.238695128764,24.0933067729316,"Right Foot","Normal","Open Play",6,9,2.30867927612304,15.593909067325,6,1,2,0,0
"Empoli",1,"Fiorentina",14.9723077713491,19.8032825561824,13.2822816080363,"Right Foot","Normal","Open Play",3,7,2.54558441227157,15.2820155738698,6,1,1,0,0
